n_residues,rg,bond_mean,bond_std,bond_max_dev,angle_mean,angle_std,clash_rate,end_to_end,mode,sample_idx
256,17.084226608276367,3.806072950363159,0.19452781975269318,0.8139333724975586,97.65861511230469,11.339715003967285,0.0,34.39850616455078,compile_fp32,0
256,17.18958854675293,3.8196113109588623,0.1845158040523529,0.6726706027984619,98.58755493164062,12.726545333862305,0.0,38.757041931152344,compile_fp32,1
256,18.096622467041016,3.821464776992798,0.1749441921710968,0.5460560321807861,100.03972625732422,14.329968452453613,0.0,30.034034729003906,compile_fp32,2
256,17.74934196472168,3.834012508392334,0.19393287599086761,0.719372034072876,95.96624755859375,10.840290069580078,0.0,32.27265167236328,compile_fp32,3
256,21.465045928955078,3.8208060264587402,0.19163744151592255,0.8934533596038818,98.9660415649414,13.24952220916748,0.0,54.70835494995117,compile_fp32,4
256,18.721044540405273,3.8275787830352783,0.17604731023311615,0.7342865467071533,98.91829681396484,11.830900192260742,0.0,50.922515869140625,compile_fp32,5
256,18.581653594970703,3.8243777751922607,0.17339415848255157,0.5407764911651611,95.96488952636719,9.789519309997559,0.0,37.235504150390625,compile_fp32,6
256,18.7197208404541,3.831063985824585,0.18238481879234314,0.6620781421661377,98.64373016357422,12.983838081359863,0.0,19.824491500854492,compile_fp32,7
256,17.70138931274414,3.8163576126098633,0.16190212965011597,0.5023515224456787,97.48377990722656,11.638774871826172,0.0,32.57777404785156,compile_fp32,8
256,17.622638702392578,3.8323605060577393,0.179250106215477,0.6649596691131592,96.2000732421875,9.525104522705078,0.0,13.823780059814453,compile_fp32,9
256,17.705032348632812,3.815783977508545,0.18977893888950348,0.7452757358551025,99.19007873535156,13.846701622009277,0.0,28.139896392822266,compile_fp32,10
256,17.779356002807617,3.8208329677581787,0.17070652544498444,0.6490576267242432,101.10575866699219,13.83145523071289,0.0,35.78874588012695,compile_fp32,11
256,17.39702033996582,3.8236820697784424,0.16679297387599945,0.5643370151519775,100.07209777832031,13.77025032043457,0.0,9.950965881347656,compile_fp32,12
256,18.225940704345703,3.844308614730835,0.1675167977809906,0.5760505199432373,102.94113159179688,15.524700164794922,0.0,44.920013427734375,compile_fp32,13
256,18.113487243652344,3.841538906097412,0.19037701189517975,0.744621992111206,102.2774658203125,14.91995620727539,0.0,24.538476943969727,compile_fp32,14
